# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Thu Jan 22 18:11:09 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	1.0000e+06 yr
      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019000	6.0000	1.25631869	1.2563	0.4837	3.6717	3.6920	3.561	6.067	5.058	4.012	3.349	2.859	2.148	1.569	1.492	3.19576836	0
	0.019000	6.0000	1.26843858	1.2684	0.4900	3.6724	3.6927	3.545	6.035	5.034	3.992	3.332	2.843	2.135	1.558	1.481	3.19777656	0
	0.019000	6.0000	1.27133739	1.2713	0.4915	3.6725	3.6928	3.541	6.028	5.029	3.987	3.327	2.839	2.132	1.555	1.479	3.19825053	0
	0.019000	6.0000	1.35265779	1.3527	0.5352	3.6766	3.6925	3.432	5.825	4.873	3.850	3.206	2.728	2.035	1.472	1.398	3.21061015	0
	0.019000	6.0000	1.37874961	1.3787	0.5474	3.6779	3.6938	3.401	5.765	4.827	3.810	3.172	2.697	2.008	1.449	1.376	3.21422672	0
	0.019000	6.0000	1.40265787	1.4027	0.5595	3.6791	3.6940	3.371	5.708	4.784	3.772	3.138	2.666	1.982	1.427	1.354	3.21740675	0
	0.019000	6.0000	1.44980133	1.4498	0.5818	3.6813	3.6949	3.316	5.605	4.704	3.702	3.077	2.609	1.933	1.385	1.313	3.22332978	0
	0.019000	6.0000	1.45265782	1.4527	0.5832	3.6815	3.6948	3.312	5.599	4.699	3.698	3.073	2.606	1.930	1.382	1.310	3.22367454	0
	0.019000	6.0000	1.50265777	1.5027	0.6068	3.6837	3.6948	3.253	5.495	4.618	3.626	3.009	2.546	1.878	1.337	1.267	3.22947097	0
	0.019000	6.0000	1.53699183	1.5370	0.6216	3.6851	3.6953	3.216	5.430	4.566	3.580	2.968	2.509	1.845	1.309	1.239	3.23320436	0
	0.019000	6.0000	1.58687711	1.5869	0.6440	3.6871	3.6948	3.160	5.333	4.490	3.512	2.907	2.452	1.796	1.265	1.196	3.23830318	0
	0.019000	6.0000	1.59962976	1.5996	0.6489	3.6876	3.6956	3.148	5.309	4.472	3.497	2.893	2.440	1.785	1.256	1.188	3.23954797	0
	0.019000	6.0000	1.61976743	1.6198	0.6574	3.6885	3.6960	3.126	5.270	4.442	3.470	2.870	2.418	1.767	1.241	1.172	3.24146628	0
	0.019000	6.0000	1.65265787	1.6527	0.6717	3.6898	3.6958	3.091	5.208	4.392	3.426	2.831	2.382	1.735	1.213	1.146	3.24448037	0
	0.019000	6.0000	1.68554831	1.6855	0.6849	3.6911	3.6964	3.058	5.148	4.346	3.386	2.795	2.349	1.707	1.189	1.122	3.24735498	0
	0.019000	6.0000	1.68848419	1.6885	0.6861	3.6913	3.6964	3.055	5.143	4.342	3.383	2.792	2.346	1.704	1.186	1.119	3.24760509	0
	0.019000	6.0000	1.73554814	1.7355	0.7060	3.6930	3.6952	3.005	5.059	4.276	3.324	2.739	2.296	1.660	1.147	1.081	3.25147748	0
	0.019000	6.0000	1.76843846	1.7684	0.7197	3.6941	3.6945	2.971	5.001	4.230	3.283	2.702	2.262	1.630	1.121	1.055	3.25403857	0
	0.019000	6.0000	1.80132890	1.8013	0.7329	3.6953	3.6940	2.938	4.945	4.186	3.244	2.667	2.229	1.601	1.095	1.030	3.25648880	0
	0.019000	6.0000	1.83421934	1.8342	0.7453	3.6965	3.6941	2.907	4.891	4.144	3.207	2.633	2.198	1.574	1.072	1.007	3.25883484	0
	0.019000	6.0000	1.88421929	1.8842	0.7650	3.6981	3.6927	2.858	4.808	4.079	3.149	2.581	2.149	1.530	1.033	0.969	3.26221514	0
	0.019000	6.0000	1.91710961	1.9171	0.7775	3.6992	3.6920	2.826	4.755	4.037	3.112	2.547	2.117	1.503	1.009	0.945	3.26432490	0
	0.019000	6.0000	1.95000005	1.9500	0.7903	3.7002	3.6907	2.794	4.703	3.995	3.074	2.513	2.085	1.474	0.983	0.920	3.26635003	0
	0.019000	6.0000	1.99200702	1.9920	0.8059	3.7016	3.6897	2.755	4.639	3.944	3.029	2.472	2.047	1.440	0.953	0.890	3.26882124	0
	0.019000	6.0000	2.00000000	2.0000	0.8091	3.7018	3.6891	2.747	4.627	3.934	3.020	2.464	2.039	1.433	0.946	0.884	3.26927757	0
	0.019000	6.0000	2.04999995	2.0500	0.8270	3.7034	3.6882	2.702	4.553	3.876	2.967	2.416	1.994	1.393	0.911	0.850	3.27203131	0
